puzzle,current_name,legacy_names,current_key,current_point,best_transform_index,best_point,point_delta,best_existing_key,best_effect_name,proposed_source_name,moved_count,orientation_count,move_count,moves
rubiks-7,C2[DRB>LUF]+CtrCore4[B>L>F>R]~v02,,C2[DRB>LUF]+CtrCore4[B>L>F>R]~v02#00,6.5,0,6.5,0.0,C2[DRB>LUF]+CtrCore4[B>L>F>R]~v02#00,C2[DRB>LUF]+CtrCore4[B>L>F>R],C2[DRB>LUF]+CtrCore4[B>L>F>R]~v02,78,2,43,B' D F' D' B D' R2 U' B' U R2 D' F D2 2D2 3D2 F2 L2 2D2 3D2 L2 F2 2D2 3D2 E R E R' E R' E R E2 R' E R2 B2 E' R' E' R B2 R'
rubiks-7,C2[DRB>LUF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],,C2[DRB>LUF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,82806.5,0,82806.5,0.0,C2[DRB>LUF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,C2[DRB>LUF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],C2[DRB>LUF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],102,2,43,D2 F' D R2 U' B U R2 D B' D F D' B y B2 D U' L' U R U R' D U' B U' B' D' F D F' D2 F2 D U L D' L' U' F2 D L'
rubiks-7,C2[DRB>LUF]+EAll2[FL>FR],,C2[DRB>LUF]+EAll2[FL>FR]#00,3782.5,0,3782.5,0.0,C2[DRB>LUF]+EAll2[FL>FR]#00,C2[DRB>LUF]+EAll2[FL>FR],C2[DRB>LUF]+EAll2[FL>FR],28,4,11,D2 L D2 B2 U R U' B2 D L' D'
rubiks-7,C2[DRB>LUF]+EAll2[RF>RU],,C2[DRB>LUF]+EAll2[RF>RU]#00,2712.5,0,2712.5,0.0,C2[DRB>LUF]+EAll2[RF>RU]#00,C2[DRB>LUF]+EAll2[RF>RU],C2[DRB>LUF]+EAll2[RF>RU],100,4,16,D2 F2 R' D2 B2 U2 L2 B2 D2 F' R' F D2 B' L B
rubiks-7,C2[DRB>LUF]+EAll2s[RF<>UR],,C2[DRB>LUF]+EAll2s[RF<>UR]#00,2712.5,0,2712.5,0.0,C2[DRB>LUF]+EAll2s[RF<>UR]#00,C2[DRB>LUF]+EAll2s[RF<>UR],C2[DRB>LUF]+EAll2s[RF<>UR],76,2,22,U2 B' R' B R B U' B2 R B R B' R' B L2 D2 F D2 L2 U2 B U
rubiks-7,C2[DRB>LUF]+ME2[FL>FR]~v01,,C2[DRB>LUF]+ME2[FL>FR]~v01#00,102.5,0,102.5,0.0,C2[DRB>LUF]+ME2[FL>FR]~v01#00,C2[DRB>LUF]+ME2[FL>FR],C2[DRB>LUF]+ME2[FL>FR]~v01,48,4,21,D2 L D2 B2 U R U' B2 D L' D' 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2
rubiks-7,C2[DRB>LUF]+ME2[FL>FR]~v02,,C2[DRB>LUF]+ME2[FL>FR]~v02#00,102.5,0,102.5,0.0,C2[DRB>LUF]+ME2[FL>FR]~v02#00,C2[DRB>LUF]+ME2[FL>FR],C2[DRB>LUF]+ME2[FL>FR]~v02,48,4,21,D L D' B2 U R' U' B2 D2 L' D2 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2
rubiks-7,C2[DRB>LUF]+ME2[RF>RU],,C2[DRB>LUF]+ME2[RF>RU]#00,72.5,0,72.5,0.0,C2[DRB>LUF]+ME2[RF>RU]#00,C2[DRB>LUF]+ME2[RF>RU],C2[DRB>LUF]+ME2[RF>RU],68,4,31,z' F B' y U' D' F2 R 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 F R' F D2 B' L B D' U y' B F' z
rubiks-7,C2[DRB>LUF]+ME2s[FL<>UL],,C2[DRB>LUF]+ME2s[FL<>UL]#00,72.5,0,72.5,0.0,C2[DRB>LUF]+ME2s[FL<>UL]#00,C2[DRB>LUF]+ME2s[FL<>UL],C2[DRB>LUF]+ME2s[FL<>UL],68,2,20,D2 F2 R 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 F R' F D2 B' L B
rubiks-7,C2[DRB>RFU]+EAll2[FL>FR],,C2[DRB>RFU]+EAll2[FL>FR]#00,3782.5,0,3782.5,0.0,C2[DRB>RFU]+EAll2[FL>FR]#00,C2[DRB>RFU]+EAll2[FL>FR],C2[DRB>RFU]+EAll2[FL>FR],28,4,10,R' D B2 U' L U B2 D2 R D
rubiks-7,C2[UBR>BUL]+ME2[FL>FR],,C2[UBR>BUL]+ME2[FL>FR]#00,102,0,102,0,C2[UBR>BUL]+ME2[FL>FR]#00,C2[UBR>BUL]+ME2[FL>FR],C2[UBR>BUL]+ME2[FL>FR],68,4,26,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 U2 R U2 B2 D L D' L' B2 L U R' U2 L U L'
rubiks-7,C2[UBR>FUR]+EAll2s[FL<>UR],,C2[UBR>FUR]+EAll2s[FL<>UR]#00,2713,0,2713,0,C2[UBR>FUR]+EAll2s[FL<>UR]#00,C2[UBR>FUR]+EAll2s[FL<>UR],C2[UBR>FUR]+EAll2s[FL<>UR],52,2,15,L' D2 R F' R' D2 U2 F U2 F' U2 L2 B' L' B
rubiks-7,C2[UBR>FUR]+ME2s[FL<>UR],,C2[UBR>FUR]+ME2s[FL<>UR]#00,73,0,73,0,C2[UBR>FUR]+ME2s[FL<>UR]#00,C2[UBR>FUR]+ME2s[FL<>UR],C2[UBR>FUR]+ME2s[FL<>UR],52,2,26,L' 2B2 3B2 R2 U2 2B2 3B2 U2 R2 2B2 3B2 U2 F U2 F' U2 D2 R F R' D2 L B' L B L'
rubiks-7,C2[UBR>LBU]+ME2[FL>FR],,C2[UBR>LBU]+ME2[FL>FR]#00,102,0,102,0,C2[UBR>LBU]+ME2[FL>FR]#00,C2[UBR>LBU]+ME2[FL>FR],C2[UBR>LBU]+ME2[FL>FR],48,4,25,R2 U2 F2 R' F2 R F2 R2 U2 L' U2 L F2 R' U2 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2
rubiks-7,C2[UBR>LUF]+ME2[FL>FR]~v01,,C2[UBR>LUF]+ME2[FL>FR]~v01#00,103,0,103,0,C2[UBR>LUF]+ME2[FL>FR]~v01#00,C2[UBR>LUF]+ME2[FL>FR],C2[UBR>LUF]+ME2[FL>FR]~v01,68,4,22,F2 R U' B2 D L' D' B2 U2 R' U' F2 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2
rubiks-7,C2[UBR>LUF]+ME2[FL>FR]~v02,,C2[UBR>LUF]+ME2[FL>FR]~v02#00,103,0,103,0,C2[UBR>LUF]+ME2[FL>FR]~v02#00,C2[UBR>LUF]+ME2[FL>FR],C2[UBR>LUF]+ME2[FL>FR]~v02,68,4,22,F2 U R U2 B2 D L D' B2 U R' F2 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2
rubiks-7,C2[UFL>FLU;URF>FUR],,C2[UFL>FLU;URF>FUR]#00,4,0,4,0,C2[UFL>FLU;URF>FUR]#00,C2[UFL>FLU;URF>FUR],C2[UFL>FLU;URF>FUR],2,2,13,R U2 R F' D2 F R' U2 R F' D2 F R2
rubiks-7,C2[UFL>FUR]+EAll2s[FL<>UF],,C2[UFL>FUR]+EAll2s[FL<>UF]#00,2714,0,2714,0,C2[UFL>FUR]+EAll2s[FL<>UF]#00,C2[UFL>FUR]+EAll2s[FL<>UF],C2[UFL>FUR]+EAll2s[FL<>UF],28,2,11,U' R' U' R U' B2 D L' D' B2 U'
rubiks-7,C2[UFL>FUR]+EAll2s[RF<>UF],,C2[UFL>FUR]+EAll2s[RF<>UF]#00,2714,0,2714,0,C2[UFL>FUR]+EAll2s[RF<>UF]#00,C2[UFL>FUR]+EAll2s[RF<>UF],C2[UFL>FUR]+EAll2s[RF<>UF],28,2,10,U2 B' U' B U' L2 D F' D' L2
rubiks-7,C2[UFL>FUR]+ME2[FL>FR],,C2[UFL>FUR]+ME2[FL>FR]#00,104,0,104,0,C2[UFL>FUR]+ME2[FL>FR]#00,C2[UFL>FUR]+ME2[FL>FR],C2[UFL>FUR]+ME2[FL>FR],68,4,26,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 R U2 B2 D L D' L' B2 L U R' U2 L U L' U2
rubiks-7,C2[UFL>FUR]+ME2s[FL<>UF],,C2[UFL>FUR]+ME2s[FL<>UF]#00,74,0,74,0,C2[UFL>FUR]+ME2s[FL<>UF]#00,C2[UFL>FUR]+ME2s[FL<>UF],C2[UFL>FUR]+ME2s[FL<>UF],68,2,21,U' R' 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 U' R U' B2 D L' D' B2 U'
rubiks-7,C2[UFL>FUR]+ME2s[RF<>UF],,C2[UFL>FUR]+ME2s[RF<>UF]#00,74,0,74,0,C2[UFL>FUR]+ME2s[RF<>UF]#00,C2[UFL>FUR]+ME2s[RF<>UF],C2[UFL>FUR]+ME2s[RF<>UF],68,2,20,U2 B' 2U2 3U2 B2 R2 2U2 3U2 R2 B2 2U2 3U2 U' B U' L2 D F' D' L2
rubiks-7,C2[UFL>RFU]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],,C2[UFL>RFU]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,82808,0,82808,0,C2[UFL>RFU]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,C2[UFL>RFU]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],C2[UFL>RFU]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],102,2,36,F' D' R' U' R D U' B' U B U F U' D y L' F' L F U L' U' F' D F' D' F2 R2 D2 R' U2 R D2 R' U2 R'
rubiks-7,C2[UFL>RFU]+EAll2[FL>FU],,C2[UFL>RFU]+EAll2[FL>FU]#00,2714,0,2714,0,C2[UFL>RFU]+EAll2[FL>FU]#00,C2[UFL>RFU]+EAll2[FL>FU],C2[UFL>RFU]+EAll2[FL>FU],52,4,17,U2 F D2 B' L B D2 U2 L' U2 L U2 F2 R F R' U2
rubiks-7,C2[UFL>RFU]+EAll2[FL>LU],,C2[UFL>RFU]+EAll2[FL>LU]#00,2714,0,2714,0,C2[UFL>RFU]+EAll2[FL>LU]#00,C2[UFL>RFU]+EAll2[FL>LU],C2[UFL>RFU]+EAll2[FL>LU],28,4,25,U2 B' U F2 U' B U F2 U F' D' F U2 F' D F U2 F U F' U F U F' U2
rubiks-7,C2[UFL>RFU]+EAll2[FL>RU],,C2[UFL>RFU]+EAll2[FL>RU]#00,2714,0,2714,0,C2[UFL>RFU]+EAll2[FL>RU]#00,C2[UFL>RFU]+EAll2[FL>RU],C2[UFL>RFU]+EAll2[FL>RU],28,4,22,L2 B L' F2 L B' L' F2 D L' F' D R F D2 F' D R D R' D2 F
rubiks-7,C2[UFL>RFU]+EAll2s[FL<>UF],,C2[UFL>RFU]+EAll2s[FL<>UF]#00,2714,0,2714,0,C2[UFL>RFU]+EAll2s[FL<>UF]#00,C2[UFL>RFU]+EAll2s[FL<>UF],C2[UFL>RFU]+EAll2s[FL<>UF],52,2,17,U' L' D2 R F' R' D2 U2 F U2 F' U2 L2 B' L' B U
rubiks-7,C2[UFL>RFU]+EAll2s[FL<>UL],,C2[UFL>RFU]+EAll2s[FL<>UL]#00,2714,0,2714,0,C2[UFL>RFU]+EAll2s[FL<>UL]#00,C2[UFL>RFU]+EAll2s[FL<>UL],C2[UFL>RFU]+EAll2s[FL<>UL],28,2,19,B2 D L D' B2 U R' U R U2 R2 B2 R F2 R' B2 R F2 R
rubiks-7,C2[UFL>RFU]+EAll2s[FL<>UR],,C2[UFL>RFU]+EAll2s[FL<>UR]#00,2714,0,2714,0,C2[UFL>RFU]+EAll2s[FL<>UR]#00,C2[UFL>RFU]+EAll2s[FL<>UR],C2[UFL>RFU]+EAll2s[FL<>UR],28,2,18,L' U2 L' B2 D2 R2 D2 B2 L U2 B2 D' R' D B2 U' L U
rubiks-7,C2[UFL>RFU]+ME2[FL>FR],,C2[UFL>RFU]+ME2[FL>FR]#00,104,0,104,0,C2[UFL>RFU]+ME2[FL>FR]#00,C2[UFL>RFU]+ME2[FL>FR],C2[UFL>RFU]+ME2[FL>FR],48,4,25,R F2 L' U2 L U2 R2 F2 R' F2 R F2 U2 R2 U2 2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2
rubiks-7,C2[UFL>RFU]+ME2[FL>FU],,C2[UFL>RFU]+ME2[FL>FU]#00,74,0,74,0,C2[UFL>RFU]+ME2[FL>FU]#00,C2[UFL>RFU]+ME2[FL>FU],C2[UFL>RFU]+ME2[FL>FU],52,4,28,U2 F 2R2 3R2 B2 U2 2R2 3R2 U2 B2 2R2 3R2 U2 L' U2 L U2 D2 B' L' B D2 F' R F' R' F U2
rubiks-7,C2[UFL>RFU]+ME2s[FL<>UF],,C2[UFL>RFU]+ME2s[FL<>UF]#00,74,0,74,0,C2[UFL>RFU]+ME2s[FL<>UF]#00,C2[UFL>RFU]+ME2s[FL<>UF],C2[UFL>RFU]+ME2s[FL<>UF],52,2,28,U' L' 2B2 3B2 R2 U2 2B2 3B2 U2 R2 2B2 3B2 U2 F U2 F' U2 D2 R F R' D2 L B' L B L' U
rubiks-7,C2[ULB>BUL;URF>RFU],,C2[ULB>BUL;URF>RFU]#00,3,0,3,0,C2[ULB>BUL;URF>RFU]#00,C2[ULB>BUL;URF>RFU],C2[ULB>BUL;URF>RFU],2,2,12,U2 R' B D2 B' R U2 R' B D2 B' R
rubiks-7,C2[ULB>FUR]+EAll2s[BR<>FL],,C2[ULB>FUR]+EAll2s[BR<>FL]#00,3373,0,3373,0,C2[ULB>FUR]+EAll2s[BR<>FL]#00,C2[ULB>FUR]+EAll2s[BR<>FL],C2[ULB>FUR]+EAll2s[BR<>FL],28,2,19,U F2 U F R F' R' F' U F2 R' F' R' F R F' U2 F2 U'
rubiks-7,C2s[DBL<>UBR]+EAll2[FL>FR],,C2s[DBL<>UBR]+EAll2[FL>FR]#00,3781.5,0,3781.5,0.0,C2s[DBL<>UBR]+EAll2[FL>FR]#00,C2s[DBL<>UBR]+EAll2[FL>FR],C2s[DBL<>UBR]+EAll2[FL>FR],76,2,20,B2 D2 B2 U2 F2 U2 D2 R D2 B2 R2 B2 R D2 R2 B2 R' B2 D2 R2
rubiks-7,C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v01,,C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v01#00,6.5,0,6.5,0.0,C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v01#00,C2s[DBL<>URF]+CtrCore4[B>L>F>R],C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v01,66,0,45,U2 B2 R2 D2 R2 B2 U' L2 B2 R D R' B2 L U' L' 2D2 3D2 F2 L2 2D2 3D2 L2 F2 2D2 3D2 E R E R' E R' E R E2 R' E R2 B2 E' R' E' R B2 R'
rubiks-7,C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v02,,C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v02#00,6.5,0,6.5,0.0,C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v02#00,C2s[DBL<>URF]+CtrCore4[B>L>F>R],C2s[DBL<>URF]+CtrCore4[B>L>F>R]~v02,66,0,45,L U L' B2 R D' R' B2 L2 U B2 R2 D2 R2 B2 U2 2D2 3D2 F2 L2 2D2 3D2 L2 F2 2D2 3D2 E R E R' E R' E R E2 R' E R2 B2 E' R' E' R B2 R'
rubiks-7,C2s[DBL<>URF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],,C2s[DBL<>URF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,82806.5,0,82806.5,0.0,C2s[DBL<>URF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,C2s[DBL<>URF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],C2s[DBL<>URF]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],102,0,35,L U F D F' D U' R D' R' D' L' U' D L' y L' B L U B' U' L' D L' D' L2 B' L F' L' B L F L'
rubiks-7,C2s[DBL<>URF]+ME2s[FL<>RF],,C2s[DBL<>URF]+ME2s[FL<>RF]#00,102.5,0,102.5,0.0,C2s[DBL<>URF]+ME2s[FL<>RF]#00,C2s[DBL<>URF]+ME2s[FL<>RF],C2s[DBL<>URF]+ME2s[FL<>RF],68,0,31,L' F D' 2B2 3B2 D2 L2 2B2 3B2 L2 D2 2B2 3B2 F' D F' R2 B U' B' R2 F L U L2 U' R U L2 U' R'
rubiks-7,C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v01,,C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v01#00,7,0,7,0,C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v01#00,C2s[DFR<>UFL]+CtrCore4[B>L>F>R],C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v01,78,0,43,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 L2 U2 F2 L F2 L2 U2 L F2 L2 F2 U2 L U2 E B' E B E B E B' E2 B E B2 L2 E' B E' B' L2 B
rubiks-7,C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v02,,C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v02#00,7,0,7,0,C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v02#00,C2s[DFR<>UFL]+CtrCore4[B>L>F>R],C2s[DFR<>UFL]+CtrCore4[B>L>F>R]~v02,78,0,43,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 U2 L' U2 F2 L2 F2 L' U2 L2 F2 L' F2 U2 L2 E B' E B E B E B' E2 B E B2 L2 E' B E' B' L2 B
rubiks-7,C2s[DFR<>UFL]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],,C2s[DFR<>UFL]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,82807,0,82807,0,C2s[DFR<>UFL]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2]#00,C2s[DFR<>UFL]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],C2s[DFR<>UFL]+CtrCore4[B>R>F>L]+CtrObl32p[16x2]+CtrPlus32p[16x2]+CtrX32p[16x2],102,0,31,F y L U D U2 F U D' L B2 L2 D U' F L' U L' U2 R U' R' U' L' U R2 U' L U R2 U2
rubiks-7,C2s[DFR<>UFL]+EAll2[FL>FR],,C2s[DFR<>UFL]+EAll2[FL>FR]#00,3783,0,3783,0,C2s[DFR<>UFL]+EAll2[FL>FR]#00,C2s[DFR<>UFL]+EAll2[FL>FR],C2s[DFR<>UFL]+EAll2[FL>FR],28,2,14,L2 U2 F2 L F2 L2 U2 L F2 L2 F2 U2 L U2
rubiks-7,C2s[DFR<>UFL]+ME2[FL>FR]~v01,,C2s[DFR<>UFL]+ME2[FL>FR]~v01#00,103,0,103,0,C2s[DFR<>UFL]+ME2[FL>FR]~v01#00,C2s[DFR<>UFL]+ME2[FL>FR],C2s[DFR<>UFL]+ME2[FL>FR]~v01,68,2,24,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 L2 U2 F2 L F2 L2 U2 L F2 L2 F2 U2 L U2
rubiks-7,C2s[DFR<>UFL]+ME2[FL>FR]~v02,,C2s[DFR<>UFL]+ME2[FL>FR]~v02#00,103,0,103,0,C2s[DFR<>UFL]+ME2[FL>FR]~v02#00,C2s[DFR<>UFL]+ME2[FL>FR],C2s[DFR<>UFL]+ME2[FL>FR]~v02,68,2,24,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 U2 L' U2 F2 L2 F2 L' U2 L2 F2 L' F2 U2 L2
rubiks-7,C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v01,,C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v01#00,7,0,7,0,C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v01#00,C2s[DFR<>URF]+CtrCore4[B>R>F>L],C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v01,66,0,44,2U2 3U2 F2 R2 2U2 3U2 R2 F2 2U2 3U2 R2 D' R2 D R2 L2 F' D' F L2 B' U B' U' B2 E' L E' L' E' L' E' L E2 L' E' L2 B2 E L' E L B2 L'
rubiks-7,C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v02,,C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v02#00,7,0,7,0,C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v02#00,C2s[DFR<>URF]+CtrCore4[B>R>F>L],C2s[DFR<>URF]+CtrCore4[B>R>F>L]~v02,66,0,44,2U2 3U2 F2 R2 2U2 3U2 R2 F2 2U2 3U2 R2 D' R2 D R2 L2 F' D' F L2 B' U B' U' B2 E' L E' L' E' L' E' L E2 L' E' L2 B2 E L' E L B2 L'
rubiks-7,C2s[DFR<>URF]+EAll2[FL>FR],,C2s[DFR<>URF]+EAll2[FL>FR]#00,3783,0,3783,0,C2s[DFR<>URF]+EAll2[FL>FR]#00,C2s[DFR<>URF]+EAll2[FL>FR],C2s[DFR<>URF]+EAll2[FL>FR],52,2,18,R L' D2 R' B R D2 U2 B' U2 B U2 L2 F L F' L2 R'
rubiks-7,C2s[DFR<>URF]+EAll2s[FL<>RF],,C2s[DFR<>URF]+EAll2s[FL<>RF]#00,3783,0,3783,0,C2s[DFR<>URF]+EAll2s[FL<>RF]#00,C2s[DFR<>URF]+EAll2s[FL<>RF],C2s[DFR<>URF]+EAll2s[FL<>RF],52,0,22,R2 L' B' U F2 D R' D' F2 B2 R B2 R' B2 U2 L' U' L U2 B L R2
rubiks-7,C2s[DFR<>URF]+EAll2s[LB<>RF],,C2s[DFR<>URF]+EAll2s[LB<>RF]#00,3373,0,3373,0,C2s[DFR<>URF]+EAll2s[LB<>RF]#00,C2s[DFR<>URF]+EAll2s[LB<>RF],C2s[DFR<>URF]+EAll2s[LB<>RF],52,0,16,B2 L2 F' D F L2 R2 D' R2 D R2 B2 U B U' B'
rubiks-7,C2s[DFR<>URF]+ME2[FL>FR],,C2s[DFR<>URF]+ME2[FL>FR]#00,103,0,103,0,C2s[DFR<>URF]+ME2[FL>FR]#00,C2s[DFR<>URF]+ME2[FL>FR],C2s[DFR<>URF]+ME2[FL>FR],52,2,25,2U2 3U2 R2 F2 2U2 3U2 F2 R2 2U2 3U2 F2 D F2 D' F2 B2 R D R' B2 L U' L U L2
rubiks-7,C2s[DFR<>URF]+ME2s[LB<>RF],,C2s[DFR<>URF]+ME2s[LB<>RF]#00,93,0,93,0,C2s[DFR<>URF]+ME2s[LB<>RF]#00,C2s[DFR<>URF]+ME2s[LB<>RF],C2s[DFR<>URF]+ME2s[LB<>RF],52,0,25,B2 2U2 3U2 F2 R2 2U2 3U2 R2 F2 2U2 3U2 R2 D' R2 D R2 L2 F' D' F L2 B' U B' U'
rubiks-7,C2s[DLF<>UFL]+EAll2[BR>LF],,C2s[DLF<>UFL]+EAll2[BR>LF]#00,3373,0,3373,0,C2s[DLF<>UFL]+EAll2[BR>LF]#00,C2s[DLF<>UFL]+EAll2[BR>LF],C2s[DLF<>UFL]+EAll2[BR>LF],52,2,20,F' D' R U2 L F' L' U2 D2 F D2 F' D2 R2 B' R' B R2 D F
rubiks-7,C2s[DLF<>UFL]+EAll2[FL>FR],,C2s[DLF<>UFL]+EAll2[FL>FR]#00,3783,0,3783,0,C2s[DLF<>UFL]+EAll2[FL>FR]#00,C2s[DLF<>UFL]+EAll2[FL>FR],C2s[DLF<>UFL]+EAll2[FL>FR],52,2,18,L2 R2 F2 L' U L F2 B2 U' B2 U B2 R2 D R D' R' L2
rubiks-7,C2s[DLF<>UFL]+EAll2[FL>RU],,C2s[DLF<>UFL]+EAll2[FL>RU]#00,2713,0,2713,0,C2s[DLF<>UFL]+EAll2[FL>RU]#00,C2s[DLF<>UFL]+EAll2[FL>RU],C2s[DLF<>UFL]+EAll2[FL>RU],52,2,17,F' U B2 D' R D B2 F2 R' F2 R F2 U2 L U L' F
rubiks-7,C2s[DLF<>UFL]+EAll2s[FL<>RF],,C2s[DLF<>UFL]+EAll2s[FL<>RF]#00,3783,0,3783,0,C2s[DLF<>UFL]+EAll2s[FL<>RF]#00,C2s[DLF<>UFL]+EAll2s[FL<>RF],C2s[DLF<>UFL]+EAll2s[FL<>RF],52,0,22,L' R2 U' B D2 F L' F' D2 U2 L U2 L' U2 B2 R' B' R B2 U R2 L
rubiks-7,C2s[DLF<>UFL]+EAll2s[LB<>RF],,C2s[DLF<>UFL]+EAll2s[LB<>RF]#00,3373,0,3373,0,C2s[DLF<>UFL]+EAll2s[LB<>RF]#00,C2s[DLF<>UFL]+EAll2s[LB<>RF],C2s[DLF<>UFL]+EAll2s[LB<>RF],100,0,20,D2 R2 U' L2 U D' B2 F2 D' F2 R2 D' R2 D R2 D' R2 D2 R2 F2
rubiks-7,C2s[DLF<>UFL]+ME2[BR>LF],,C2s[DLF<>UFL]+ME2[BR>LF]#00,93,0,93,0,C2s[DLF<>UFL]+ME2[BR>LF]#00,C2s[DLF<>UFL]+ME2[BR>LF],C2s[DLF<>UFL]+ME2[BR>LF],52,2,30,R F D' 2R2 3R2 U2 F2 2R2 3R2 F2 U2 2R2 3R2 F2 L' F2 L F2 B2 U' L' U B2 D' R D' R' D' F' R'
rubiks-7,C2s[DLF<>UFL]+ME2[FL>RU],,C2s[DLF<>UFL]+ME2[FL>RU]#00,73,0,73,0,C2s[DLF<>UFL]+ME2[FL>RU]#00,C2s[DLF<>UFL]+ME2[FL>RU],C2s[DLF<>UFL]+ME2[FL>RU],52,2,28,F' U 2L2 3L2 D2 F2 2L2 3L2 F2 D2 2L2 3L2 F2 R' F2 R F2 B2 D' R' D B2 U' L U' L' U F
rubiks-7,C2s[DLF<>UFL]+ME2s[FL<>RF],,C2s[DLF<>UFL]+ME2s[FL<>RF]#00,103,0,103,0,C2s[DLF<>UFL]+ME2s[FL<>RF]#00,C2s[DLF<>UFL]+ME2s[FL<>RF],C2s[DLF<>UFL]+ME2s[FL<>RF],52,0,30,R' F D' 2R2 3R2 U2 F2 2R2 3R2 F2 U2 2R2 3R2 F2 L' F2 L F2 B2 U' L' U B2 D' R D' R' D' F' R
rubiks-7,C2s[DRB<>UFL]+EAll2[FL>FR],,C2s[DRB<>UFL]+EAll2[FL>FR]#00,3782.5,0,3782.5,0.0,C2s[DRB<>UFL]+EAll2[FL>FR]#00,C2s[DRB<>UFL]+EAll2[FL>FR],C2s[DRB<>UFL]+EAll2[FL>FR],52,2,17,D2 F2 D' F2 D F2 D2 L2 U L U' L F2 R' D R F2
